Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	25	2.5693730729701953	0.7008300778789056	ENSMUSG00000029377, ENSMUSG00000027358, ENSMUSG00000026646, ENSMUSG00000021575, ENSMUSG00000062515, ENSMUSG00000024401, ENSMUSG00000026628, ENSMUSG00000026605, ENSMUSG00000094410, ENSMUSG00000010175, ENSMUSG00000019789, ENSMUSG00000071637, ENSMUSG00000032744, ENSMUSG00000035456, ENSMUSG00000015619, ENSMUSG00000017716, ENSMUSG00000044519, ENSMUSG00000042258, ENSMUSG00000021485, ENSMUSG00000006127, ENSMUSG00000021268, ENSMUSG00000066687, ENSMUSG00000021506, ENSMUSG00000037465, ENSMUSG00000074934	819	579	18082	0.9532877408525077	1.0	1.0	0.9849246231155779
GOTERM_MF_DIRECT	GO:0000976~transcription regulatory region sequence-specific DNA binding	3	0.3083247687564234	0.7017392522481982	ENSMUSG00000015619, ENSMUSG00000026628, ENSMUSG00000026646	795	53	17446	1.2421502313990744	1.0	1.0	0.9654800431499461
GOTERM_MF_DIRECT	GO:0046332~SMAD binding	3	0.3083247687564234	0.7017392522481982	ENSMUSG00000026043, ENSMUSG00000027358, ENSMUSG00000070691	795	53	17446	1.2421502313990744	1.0	1.0	0.9654800431499461
KEGG_PATHWAY	mmu04913:Ovarian steroidogenesis	3	0.3083247687564234	0.7027593441928573	ENSMUSG00000000215, ENSMUSG00000039004, ENSMUSG00000020431	327	57	7691	1.2378882987284727	1.0	1.0	0.8701298701298701
KEGG_PATHWAY	mmu05202:Transcriptional misregulation in cancer	7	0.7194244604316548	0.7067914521847556	ENSMUSG00000066687, ENSMUSG00000020427, ENSMUSG00000028072, ENSMUSG00000043613, ENSMUSG00000022346, ENSMUSG00000024621, ENSMUSG00000048416	327	165	7691	0.9978129923084051	1.0	1.0	0.8701298701298701
UP_SEQ_FEATURE	compositionally biased region:Poly-Pro	15	1.5416238437821173	0.7069159299477903	ENSMUSG00000030270, ENSMUSG00000049353, ENSMUSG00000055980, ENSMUSG00000000794, ENSMUSG00000002057, ENSMUSG00000022026, ENSMUSG00000061601, ENSMUSG00000021730, ENSMUSG00000041771, ENSMUSG00000025658, ENSMUSG00000036395, ENSMUSG00000045064, ENSMUSG00000052613, ENSMUSG00000086040, ENSMUSG00000037239	820	345	18012	0.9550371155885471	1.0	1.0	0.992466296590008
UP_KEYWORDS	Acyltransferase	7	0.7194244604316548	0.7081133466371898	ENSMUSG00000070985, ENSMUSG00000048483, ENSMUSG00000048142, ENSMUSG00000052396, ENSMUSG00000041653, ENSMUSG00000027603, ENSMUSG00000006345	932	171	22680	0.9961599277162864	1.0	1.0	0.8390804597701149
KEGG_PATHWAY	mmu00561:Glycerolipid metabolism	3	0.3083247687564234	0.7118413765952596	ENSMUSG00000036095, ENSMUSG00000052396, ENSMUSG00000041653	327	58	7691	1.2165453970262576	1.0	1.0	0.8701298701298701
GOTERM_BP_DIRECT	GO:0000902~cell morphogenesis	4	0.41109969167523125	0.7157285670997935	ENSMUSG00000015619, ENSMUSG00000022435, ENSMUSG00000026380, ENSMUSG00000074934	819	81	18082	1.0902787199083495	1.0	1.0	0.9849246231155779
UP_SEQ_FEATURE	compositionally biased region:Gln-rich	6	0.6166495375128468	0.716227754058349	ENSMUSG00000004661, ENSMUSG00000048388, ENSMUSG00000028137, ENSMUSG00000042258, ENSMUSG00000042743, ENSMUSG00000021730	820	131	18012	1.0060696332154162	1.0	1.0	0.992466296590008
GOTERM_BP_DIRECT	GO:0098779~mitophagy in response to mitochondrial depolarization	6	0.6166495375128468	0.7182408727778598	ENSMUSG00000030310, ENSMUSG00000057337, ENSMUSG00000032890, ENSMUSG00000021319, ENSMUSG00000049265, ENSMUSG00000063975	819	132	18082	1.0035520035520036	1.0	1.0	0.9849246231155779
UP_KEYWORDS	Disease mutation	4	0.41109969167523125	0.7202068387943129	ENSMUSG00000028174, ENSMUSG00000020963, ENSMUSG00000023033, ENSMUSG00000031425	932	90	22680	1.0815450643776825	1.0	1.0	0.8390804597701149
KEGG_PATHWAY	mmu04012:ErbB signaling pathway	4	0.41109969167523125	0.7203034234488275	ENSMUSG00000029377, ENSMUSG00000057897, ENSMUSG00000029378, ENSMUSG00000022346	327	87	7691	1.081373686245562	1.0	1.0	0.8701298701298701
UP_KEYWORDS	Iron-sulfur	3	0.3083247687564234	0.7203675797210785	ENSMUSG00000064294, ENSMUSG00000057880, ENSMUSG00000022763	932	61	22680	1.1967916695982552	1.0	1.0	0.8390804597701149
GOTERM_MF_DIRECT	GO:0051015~actin filament binding	6	0.6166495375128468	0.7232071293601223	ENSMUSG00000051747, ENSMUSG00000030838, ENSMUSG00000029608, ENSMUSG00000029581, ENSMUSG00000057914, ENSMUSG00000086040	795	132	17446	0.9974842767295597	1.0	1.0	0.9654800431499461
UP_KEYWORDS	NADP	7	0.7194244604316548	0.7286835760945328	ENSMUSG00000003849, ENSMUSG00000040181, ENSMUSG00000030905, ENSMUSG00000029082, ENSMUSG00000038567, ENSMUSG00000025921, ENSMUSG00000020256	932	175	22680	0.9733905579399142	1.0	1.0	0.8390804597701149
GOTERM_CC_DIRECT	GO:0005881~cytoplasmic microtubule	3	0.3083247687564234	0.7351645888718876	ENSMUSG00000043541, ENSMUSG00000037725, ENSMUSG00000017716	889	57	19662	1.1640518619383102	1.0	1.0	0.8974358974358975
GOTERM_BP_DIRECT	GO:0007286~spermatid development	7	0.7194244604316548	0.7360060631847201	ENSMUSG00000050957, ENSMUSG00000032101, ENSMUSG00000030450, ENSMUSG00000037196, ENSMUSG00000023000, ENSMUSG00000079845, ENSMUSG00000057836	819	160	18082	0.9659188034188034	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0001541~ovarian follicle development	3	0.3083247687564234	0.7360544412146122	ENSMUSG00000037428, ENSMUSG00000022346, ENSMUSG00000023951	819	57	18082	1.1620075830602146	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0001933~negative regulation of protein phosphorylation	4	0.41109969167523125	0.7384890020931123	ENSMUSG00000041431, ENSMUSG00000020427, ENSMUSG00000065952, ENSMUSG00000006127	819	84	18082	1.051340194197337	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0009615~response to virus	4	0.41109969167523125	0.7384890020931123	ENSMUSG00000015619, ENSMUSG00000068452, ENSMUSG00000026822, ENSMUSG00000024401	819	84	18082	1.051340194197337	1.0	1.0	0.9849246231155779
UP_SEQ_FEATURE	lipid moiety-binding region:S-geranylgeranyl cysteine	5	0.513874614594039	0.7425825654641289	ENSMUSG00000038607, ENSMUSG00000047842, ENSMUSG00000020732, ENSMUSG00000024992, ENSMUSG00000071658	820	110	18012	0.9984478935698448	1.0	1.0	0.992466296590008
GOTERM_CC_DIRECT	GO:0019898~extrinsic component of membrane	4	0.41109969167523125	0.7446681345185238	ENSMUSG00000027849, ENSMUSG00000029608, ENSMUSG00000048387, ENSMUSG00000027238	889	85	19662	1.0407993118507246	1.0	1.0	0.8974358974358975
GOTERM_BP_DIRECT	GO:0007389~pattern specification process	3	0.3083247687564234	0.7447929482902851	ENSMUSG00000048616, ENSMUSG00000036169, ENSMUSG00000019789	819	58	18082	1.1419729695591765	1.0	1.0	0.9849246231155779
UP_KEYWORDS	Citrullination	4	0.41109969167523125	0.7471456903478341	ENSMUSG00000041607, ENSMUSG00000091405, ENSMUSG00000028873, ENSMUSG00000058392	932	94	22680	1.035521870148845	1.0	1.0	0.8390804597701149
GOTERM_BP_DIRECT	GO:0071230~cellular response to amino acid stimulus	6	0.6166495375128468	0.7479202616887325	ENSMUSG00000001506, ENSMUSG00000026043, ENSMUSG00000038257, ENSMUSG00000006435, ENSMUSG00000043613, ENSMUSG00000024401	819	137	18082	0.9669260180209086	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0016485~protein processing	4	0.41109969167523125	0.7528441752338468	ENSMUSG00000054046, ENSMUSG00000027419, ENSMUSG00000043635, ENSMUSG00000022346	819	86	18082	1.0268904222392594	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	14	1.4388489208633095	0.7532545447880542	ENSMUSG00000034701, ENSMUSG00000024190, ENSMUSG00000048482, ENSMUSG00000027358, ENSMUSG00000020681, ENSMUSG00000024215, ENSMUSG00000006435, ENSMUSG00000005413, ENSMUSG00000024401, ENSMUSG00000066687, ENSMUSG00000020427, ENSMUSG00000063142, ENSMUSG00000021319, ENSMUSG00000016349	819	335	18082	0.9226687077433348	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0006366~transcription from RNA polymerase II promoter	6	0.6166495375128468	0.7535691794829745	ENSMUSG00000005045, ENSMUSG00000024922, ENSMUSG00000003545, ENSMUSG00000004328, ENSMUSG00000022346, ENSMUSG00000038932	819	138	18082	0.9599193077453947	1.0	1.0	0.9849246231155779
GOTERM_CC_DIRECT	GO:0031901~early endosome membrane	4	0.41109969167523125	0.7587223652125462	ENSMUSG00000027270, ENSMUSG00000037224, ENSMUSG00000028072, ENSMUSG00000036469	889	87	19662	1.016872890888639	1.0	1.0	0.8974358974358975
GOTERM_CC_DIRECT	GO:0005905~clathrin-coated pit	3	0.3083247687564234	0.7606646915952872	ENSMUSG00000032554, ENSMUSG00000028524, ENSMUSG00000033419	889	60	19662	1.1058492688413948	1.0	1.0	0.8974358974358975
GOTERM_BP_DIRECT	GO:0009267~cellular response to starvation	3	0.3083247687564234	0.7615268435927702	ENSMUSG00000060180, ENSMUSG00000037465, ENSMUSG00000002289	819	60	18082	1.103907203907204	1.0	1.0	0.9849246231155779
KEGG_PATHWAY	mmu05210:Colorectal cancer	3	0.3083247687564234	0.761563876846051	ENSMUSG00000017716, ENSMUSG00000060534, ENSMUSG00000022346	327	64	7691	1.1024942660550459	1.0	1.0	0.8701298701298701
GOTERM_MF_DIRECT	GO:0003824~catalytic activity	20	2.055498458376156	0.763898155127844	ENSMUSG00000027360, ENSMUSG00000055137, ENSMUSG00000057880, ENSMUSG00000024172, ENSMUSG00000020182, ENSMUSG00000027875, ENSMUSG00000023044, ENSMUSG00000006800, ENSMUSG00000025877, ENSMUSG00000027977, ENSMUSG00000026787, ENSMUSG00000020256, ENSMUSG00000022425, ENSMUSG00000042684, ENSMUSG00000064294, ENSMUSG00000039396, ENSMUSG00000020604, ENSMUSG00000070880, ENSMUSG00000030402, ENSMUSG00000037217	795	479	17446	0.9162694817557544	1.0	1.0	0.9654800431499461
GOTERM_CC_DIRECT	GO:0005813~centrosome	18	1.8499486125385407	0.7639129464629264	ENSMUSG00000040729, ENSMUSG00000036923, ENSMUSG00000006398, ENSMUSG00000037725, ENSMUSG00000027496, ENSMUSG00000053046, ENSMUSG00000021363, ENSMUSG00000049811, ENSMUSG00000026622, ENSMUSG00000020212, ENSMUSG00000022018, ENSMUSG00000026605, ENSMUSG00000041431, ENSMUSG00000025916, ENSMUSG00000030867, ENSMUSG00000051146, ENSMUSG00000032218, ENSMUSG00000032965	889	435	19662	0.915185601799775	1.0	1.0	0.8974358974358975
GOTERM_MF_DIRECT	GO:0019899~enzyme binding	16	1.644398766700925	0.7644004561236458	ENSMUSG00000030111, ENSMUSG00000006398, ENSMUSG00000061603, ENSMUSG00000051331, ENSMUSG00000017716, ENSMUSG00000030592, ENSMUSG00000020182, ENSMUSG00000025877, ENSMUSG00000005413, ENSMUSG00000028108, ENSMUSG00000021313, ENSMUSG00000024998, ENSMUSG00000020689, ENSMUSG00000051747, ENSMUSG00000067279, ENSMUSG00000038067	795	384	17446	0.9143605870020964	1.0	1.0	0.9654800431499461
GOTERM_BP_DIRECT	GO:0071560~cellular response to transforming growth factor beta stimulus	3	0.3083247687564234	0.7695315952754829	ENSMUSG00000001506, ENSMUSG00000010797, ENSMUSG00000052336	819	61	18082	1.085810364498889	1.0	1.0	0.9849246231155779
GOTERM_MF_DIRECT	GO:0051117~ATPase binding	4	0.41109969167523125	0.770164664698126	ENSMUSG00000021478, ENSMUSG00000000948, ENSMUSG00000053046, ENSMUSG00000041329	795	88	17446	0.9974842767295597	1.0	1.0	0.9654800431499461
UP_KEYWORDS	Adaptive immunity	4	0.41109969167523125	0.7719699580242401	ENSMUSG00000049709, ENSMUSG00000031805, ENSMUSG00000051076, ENSMUSG00000004730	932	98	22680	0.9932556713672595	1.0	1.0	0.8390804597701149
KEGG_PATHWAY	mmu04390:Hippo signaling pathway	6	0.6166495375128468	0.7737475129128701	ENSMUSG00000010797, ENSMUSG00000029378, ENSMUSG00000017716, ENSMUSG00000027358, ENSMUSG00000039004, ENSMUSG00000022346	327	151	7691	0.9345646758612309	1.0	1.0	0.8701298701298701
UP_KEYWORDS	Tumor suppressor	5	0.513874614594039	0.775625200779894	ENSMUSG00000005045, ENSMUSG00000042129, ENSMUSG00000004328, ENSMUSG00000006435, ENSMUSG00000060534	932	128	22680	0.9505767167381973	1.0	1.0	0.8390804597701149
KEGG_PATHWAY	mmu00982:Drug metabolism - cytochrome P450	3	0.3083247687564234	0.7764090598496048	ENSMUSG00000064294, ENSMUSG00000040181, ENSMUSG00000074604	327	66	7691	1.0690853489018628	1.0	1.0	0.8701298701298701
GOTERM_MF_DIRECT	GO:0016746~transferase activity, transferring acyl groups	7	0.7194244604316548	0.7770717718339732	ENSMUSG00000070985, ENSMUSG00000048483, ENSMUSG00000048142, ENSMUSG00000052396, ENSMUSG00000041653, ENSMUSG00000027603, ENSMUSG00000006345	795	167	17446	0.9198358000979173	1.0	1.0	0.9654800431499461
KEGG_PATHWAY	mmu04071:Sphingolipid signaling pathway	5	0.513874614594039	0.7775286989534029	ENSMUSG00000061878, ENSMUSG00000032908, ENSMUSG00000067586, ENSMUSG00000058715, ENSMUSG00000024401	327	124	7691	0.9483821643484266	1.0	1.0	0.8701298701298701
GOTERM_BP_DIRECT	GO:0061024~membrane organization	3	0.3083247687564234	0.7848406932610182	ENSMUSG00000006542, ENSMUSG00000041607, ENSMUSG00000041523	819	63	18082	1.051340194197337	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0006606~protein import into nucleus	3	0.3083247687564234	0.7848406932610182	ENSMUSG00000021478, ENSMUSG00000024134, ENSMUSG00000072944	819	63	18082	1.051340194197337	1.0	1.0	0.9849246231155779
KEGG_PATHWAY	mmu04064:NF-kappa B signaling pathway	4	0.41109969167523125	0.7859271135859353	ENSMUSG00000024399, ENSMUSG00000027962, ENSMUSG00000026778, ENSMUSG00000024401	327	97	7691	0.9698918629212775	1.0	1.0	0.8701298701298701
UP_SEQ_FEATURE	nucleotide phosphate-binding region:NADP	3	0.3083247687564234	0.7872570438847913	ENSMUSG00000040181, ENSMUSG00000030905, ENSMUSG00000025921	820	63	18012	1.045993031358885	1.0	1.0	0.992466296590008
GOTERM_MF_DIRECT	GO:0008289~lipid binding	11	1.1305241521068858	0.7901483491851782	ENSMUSG00000022548, ENSMUSG00000002944, ENSMUSG00000029608, ENSMUSG00000024164, ENSMUSG00000026401, ENSMUSG00000037940, ENSMUSG00000090698, ENSMUSG00000026399, ENSMUSG00000054423, ENSMUSG00000062515, ENSMUSG00000005202	795	270	17446	0.8940414628464942	1.0	1.0	0.9654800431499461
GOTERM_CC_DIRECT	GO:0031514~motile cilium	4	0.41109969167523125	0.7911256381682432	ENSMUSG00000033826, ENSMUSG00000021363, ENSMUSG00000032965, ENSMUSG00000048416	889	92	19662	0.9616080598620825	1.0	1.0	0.8974358974358975
GOTERM_BP_DIRECT	GO:0003007~heart morphogenesis	3	0.3083247687564234	0.7921547968243492	ENSMUSG00000051747, ENSMUSG00000042258, ENSMUSG00000023951	819	64	18082	1.0349130036630036	1.0	1.0	0.9849246231155779
GOTERM_MF_DIRECT	GO:0051536~iron-sulfur cluster binding	3	0.3083247687564234	0.7949842727704635	ENSMUSG00000064294, ENSMUSG00000057880, ENSMUSG00000022763	795	64	17446	1.0286556603773584	1.0	1.0	0.9654800431499461
KEGG_PATHWAY	mmu00562:Inositol phosphate metabolism	3	0.3083247687564234	0.8036935251826539	ENSMUSG00000024998, ENSMUSG00000037940, ENSMUSG00000006127	327	70	7691	1.007994757536042	1.0	1.0	0.8701298701298701
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	41	4.213771839671121	0.8050777490908692	ENSMUSG00000034701, ENSMUSG00000010797, ENSMUSG00000030087, ENSMUSG00000003545, ENSMUSG00000027358, ENSMUSG00000026204, ENSMUSG00000022346, ENSMUSG00000023951, ENSMUSG00000041578, ENSMUSG00000024401, ENSMUSG00000026628, ENSMUSG00000048616, ENSMUSG00000038067, ENSMUSG00000038224, ENSMUSG00000010175, ENSMUSG00000030865, ENSMUSG00000019789, ENSMUSG00000071637, ENSMUSG00000032744, ENSMUSG00000015619, ENSMUSG00000037725, ENSMUSG00000004661, ENSMUSG00000032033, ENSMUSG00000010505, ENSMUSG00000048387, ENSMUSG00000024134, ENSMUSG00000070691, ENSMUSG00000025422, ENSMUSG00000004328, ENSMUSG00000002688, ENSMUSG00000042258, ENSMUSG00000024215, ENSMUSG00000022018, ENSMUSG00000040770, ENSMUSG00000021506, ENSMUSG00000031805, ENSMUSG00000039004, ENSMUSG00000037447, ENSMUSG00000017950, ENSMUSG00000032259, ENSMUSG00000074934	819	995	18082	0.9097526705566907	1.0	1.0	0.9849246231155779
GOTERM_CC_DIRECT	GO:0005769~early endosome	9	0.9249743062692704	0.8056402259690527	ENSMUSG00000032554, ENSMUSG00000079355, ENSMUSG00000023945, ENSMUSG00000037872, ENSMUSG00000027962, ENSMUSG00000023013, ENSMUSG00000028072, ENSMUSG00000030500, ENSMUSG00000034413	889	226	19662	0.8807649043869517	1.0	1.0	0.8974358974358975
GOTERM_BP_DIRECT	GO:0042733~embryonic digit morphogenesis	3	0.3083247687564234	0.8061267406355508	ENSMUSG00000048616, ENSMUSG00000066687, ENSMUSG00000048387	819	66	18082	1.0035520035520036	1.0	1.0	0.9849246231155779
UP_SEQ_FEATURE	compositionally biased region:Gly-rich	9	0.9249743062692704	0.8078199013538753	ENSMUSG00000022986, ENSMUSG00000038916, ENSMUSG00000055471, ENSMUSG00000020912, ENSMUSG00000039269, ENSMUSG00000075402, ENSMUSG00000055567, ENSMUSG00000035456, ENSMUSG00000021730	820	225	18012	0.8786341463414633	1.0	1.0	0.992466296590008
GOTERM_CC_DIRECT	GO:0005911~cell-cell junction	8	0.8221993833504625	0.8078947137058716	ENSMUSG00000023505, ENSMUSG00000028068, ENSMUSG00000029581, ENSMUSG00000019906, ENSMUSG00000011034, ENSMUSG00000002688, ENSMUSG00000005338, ENSMUSG00000003872	889	201	19662	0.880278024948374	1.0	1.0	0.8974358974358975
COG_ONTOLOGY	Cell division and chromosome partitioning	3	0.3083247687564234	0.8086865008070143	ENSMUSG00000026605, ENSMUSG00000026764, ENSMUSG00000053825	63	102	2126	0.992530345471522	0.9999999999993838	1.0	1.0
GOTERM_CC_DIRECT	GO:0001726~ruffle	4	0.41109969167523125	0.8087726842066556	ENSMUSG00000022876, ENSMUSG00000029581, ENSMUSG00000006127, ENSMUSG00000075307	889	95	19662	0.9312414895506483	1.0	1.0	0.8974358974358975
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	6	0.6166495375128468	0.8095534487964836	ENSMUSG00000032496, ENSMUSG00000002944, ENSMUSG00000002688, ENSMUSG00000005413, ENSMUSG00000028108, ENSMUSG00000024401	819	149	18082	0.8890527816702314	1.0	1.0	0.9849246231155779
GOTERM_CC_DIRECT	GO:0016023~cytoplasmic, membrane-bounded vesicle	6	0.6166495375128468	0.817347887535691	ENSMUSG00000048978, ENSMUSG00000032554, ENSMUSG00000048482, ENSMUSG00000063354, ENSMUSG00000026697, ENSMUSG00000028836	889	151	19662	0.8788206109997839	1.0	1.0	0.8974358974358975
GOTERM_BP_DIRECT	GO:0001570~vasculogenesis	3	0.3083247687564234	0.8192566362205371	ENSMUSG00000001240, ENSMUSG00000019789, ENSMUSG00000006445	819	68	18082	0.9740357681534152	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0032092~positive regulation of protein binding	3	0.3083247687564234	0.8192566362205371	ENSMUSG00000038067, ENSMUSG00000027358, ENSMUSG00000020681	819	68	18082	0.9740357681534152	1.0	1.0	0.9849246231155779
KEGG_PATHWAY	mmu04917:Prolactin signaling pathway	3	0.3083247687564234	0.8221790195241474	ENSMUSG00000053113, ENSMUSG00000000215, ENSMUSG00000005268	327	73	7691	0.9665703154455197	1.0	1.0	0.8701298701298701
GOTERM_BP_DIRECT	GO:0010468~regulation of gene expression	12	1.2332990750256936	0.8282499321861002	ENSMUSG00000036923, ENSMUSG00000035459, ENSMUSG00000068323, ENSMUSG00000030087, ENSMUSG00000000215, ENSMUSG00000020704, ENSMUSG00000055980, ENSMUSG00000010175, ENSMUSG00000042258, ENSMUSG00000019789, ENSMUSG00000002057, ENSMUSG00000022346	819	308	18082	0.8601874316160031	1.0	1.0	0.9849246231155779
UP_SEQ_FEATURE	compositionally biased region:Arg-rich	4	0.41109969167523125	0.8287106749098565	ENSMUSG00000028370, ENSMUSG00000039860, ENSMUSG00000063919, ENSMUSG00000024172	820	98	18012	0.8965654554504728	1.0	1.0	0.992466296590008
UP_KEYWORDS	Cytoplasm	171	17.574511819116136	0.8299209187926909	ENSMUSG00000036923, ENSMUSG00000006398, ENSMUSG00000027496, ENSMUSG00000026163, ENSMUSG00000027654, ENSMUSG00000004933, ENSMUSG00000040867, ENSMUSG00000006435, ENSMUSG00000043336, ENSMUSG00000020067, ENSMUSG00000003849, ENSMUSG00000039194, ENSMUSG00000046049, ENSMUSG00000041431, ENSMUSG00000025916, ENSMUSG00000075334, ENSMUSG00000031637, ENSMUSG00000073433, ENSMUSG00000031636, ENSMUSG00000053825, ENSMUSG00000032965, ENSMUSG00000035557, ENSMUSG00000037725, ENSMUSG00000028174, ENSMUSG00000054003, ENSMUSG00000036913, ENSMUSG00000020330, ENSMUSG00000026955, ENSMUSG00000026678, ENSMUSG00000021301, ENSMUSG00000020212, ENSMUSG00000022876, ENSMUSG00000025900, ENSMUSG00000021708, ENSMUSG00000030413, ENSMUSG00000006651, ENSMUSG00000040729, ENSMUSG00000033510, ENSMUSG00000079550, ENSMUSG00000032783, ENSMUSG00000053046, ENSMUSG00000022221, ENSMUSG00000020681, ENSMUSG00000041498, ENSMUSG00000026787, ENSMUSG00000048416, ENSMUSG00000041771, ENSMUSG00000026825, ENSMUSG00000064294, ENSMUSG00000030409, ENSMUSG00000060371, ENSMUSG00000018470, ENSMUSG00000068893, ENSMUSG00000020848, ENSMUSG00000051146, ENSMUSG00000061878, ENSMUSG00000057897, ENSMUSG00000017716, ENSMUSG00000048142, ENSMUSG00000034958, ENSMUSG00000029121, ENSMUSG00000053693, ENSMUSG00000028678, ENSMUSG00000020151, ENSMUSG00000070691, ENSMUSG00000021363, ENSMUSG00000020396, ENSMUSG00000041245, ENSMUSG00000022212, ENSMUSG00000007877, ENSMUSG00000026778, ENSMUSG00000041642, ENSMUSG00000020672, ENSMUSG00000040554, ENSMUSG00000020431, ENSMUSG00000040797, ENSMUSG00000027469, ENSMUSG00000047986, ENSMUSG00000024998, ENSMUSG00000025329, ENSMUSG00000063651, ENSMUSG00000022619, ENSMUSG00000044071, ENSMUSG00000044072, ENSMUSG00000034796, ENSMUSG00000034701, ENSMUSG00000057265, ENSMUSG00000027331, ENSMUSG00000034706, ENSMUSG00000026764, ENSMUSG00000048279, ENSMUSG00000020264, ENSMUSG00000027459, ENSMUSG00000044469, ENSMUSG00000020785, ENSMUSG00000023019, ENSMUSG00000022722, ENSMUSG00000042684, ENSMUSG00000026527, ENSMUSG00000030905, ENSMUSG00000030867, ENSMUSG00000030865, ENSMUSG00000074445, ENSMUSG00000037139, ENSMUSG00000050359, ENSMUSG00000050635, ENSMUSG00000052783, ENSMUSG00000029581, ENSMUSG00000034936, ENSMUSG00000025422, ENSMUSG00000064246, ENSMUSG00000028137, ENSMUSG00000002688, ENSMUSG00000062345, ENSMUSG00000049811, ENSMUSG00000027849, ENSMUSG00000020897, ENSMUSG00000053519, ENSMUSG00000039661, ENSMUSG00000032517, ENSMUSG00000034891, ENSMUSG00000037887, ENSMUSG00000031028, ENSMUSG00000035864, ENSMUSG00000015599, ENSMUSG00000034413, ENSMUSG00000031027, ENSMUSG00000035459, ENSMUSG00000032101, ENSMUSG00000058498, ENSMUSG00000078664, ENSMUSG00000028644, ENSMUSG00000028005, ENSMUSG00000026981, ENSMUSG00000000632, ENSMUSG00000027674, ENSMUSG00000025777, ENSMUSG00000021575, ENSMUSG00000062515, ENSMUSG00000026622, ENSMUSG00000023755, ENSMUSG00000062591, ENSMUSG00000025658, ENSMUSG00000051747, ENSMUSG00000049709, ENSMUSG00000005649, ENSMUSG00000068696, ENSMUSG00000022829, ENSMUSG00000051225, ENSMUSG00000035852, ENSMUSG00000086040, ENSMUSG00000028351, ENSMUSG00000056367, ENSMUSG00000037628, ENSMUSG00000026452, ENSMUSG00000041607, ENSMUSG00000004328, ENSMUSG00000028873, ENSMUSG00000072437, ENSMUSG00000022018, ENSMUSG00000019775, ENSMUSG00000036095, ENSMUSG00000023505, ENSMUSG00000030838, ENSMUSG00000031805, ENSMUSG00000033949, ENSMUSG00000064023, ENSMUSG00000033826, ENSMUSG00000046295, ENSMUSG00000037224, ENSMUSG00000075307	932	4404	22680	0.9448784366923554	1.0	1.0	0.8390804597701149
